Type 1,Type 2,Type 3
9.859154929577464,90.14084507042254,0.0
51.162790697674424,44.18604651162791,4.651162790697675
36.19631901840491,58.89570552147239,4.9079754601226995
51.162790697674424,44.18604651162791,4.651162790697675
57.446808510638306,35.1063829787234,7.446808510638298
51.85185185185185,43.518518518518526,4.62962962962963
51.8677281077771,43.417023882424985,4.715248009797918
57.758620689655174,34.48275862068966,7.758620689655173
56.94444444444444,36.111111111111114,6.944444444444445
51.85185185185185,43.518518518518526,4.62962962962963
51.36546184738956,36.40014603870026,12.234392113910186
35.55555555555556,53.333333333333336,11.11111111111111
71.60485021398003,22.831669044222537,5.563480741797433
59.015751116683646,33.542303372254004,7.441945511062352
61.76899223107352,30.97270466026013,7.258303108666353
9.859154929577464,90.14084507042254,0.0
64.13645518630413,29.720543806646525,6.143001007049345
50.0,45.3125,4.6875
40.0,60.0,0.0
9.859154929577464,90.14084507042254,0.0
35.41666666666667,53.125,11.458333333333332
60.83183975507881,30.831301297682323,8.336858947238868
50.41336851363236,45.45294635004397,4.133685136323659
38.53211009174312,50.45871559633027,11.009174311926607
44.44444444444444,52.77777777777778,2.7777777777777777
65.51928262919033,22.650237881212863,11.830479489596808
44.44444444444444,52.77777777777778,2.7777777777777777
51.162790697674424,44.18604651162791,4.651162790697675
51.18770377270611,44.154634373544475,4.657661853749418
44.44444444444444,52.77777777777778,2.7777777777777777
48.15766923736076,48.41473864610112,3.4275921165381322
68.80411753084401,25.740699108231656,5.455183360924332
44.44444444444444,52.77777777777778,2.7777777777777777
58.31715210355986,26.81409564904711,14.868752247393024
65.07202834912565,22.43740852014483,12.490563130729528
46.29695885509839,42.82647584973166,10.876565295169947
51.125,44.875,4.0
53.15161839863713,41.396933560477,5.45144804088586
67.08482212210657,26.359328879913,6.555848997980426
64.67760534615225,22.1584672881615,13.163927365686263
9.859154929577464,90.14084507042254,0.0
47.685551163812036,41.598594642072904,10.715854194115064
44.44444444444444,52.77777777777778,2.7777777777777777
49.62550078383557,46.6643441909075,3.710155025256924
44.44444444444444,52.77777777777778,2.7777777777777777
61.070922514728906,33.93989111790589,4.989186367365202
51.10310670868978,44.60453249287107,4.292360798439142
44.31818181818182,44.31818181818182,11.363636363636363
44.31818181818182,44.31818181818182,11.363636363636363
44.31818181818182,44.31818181818182,11.363636363636363
44.31818181818182,44.31818181818182,11.363636363636363
44.31818181818182,44.31818181818182,11.363636363636363
44.31818181818182,44.31818181818182,11.363636363636363
51.162790697674424,44.18604651162791,4.651162790697675
51.162790697674424,44.18604651162791,4.651162790697675
51.162790697674424,44.18604651162791,4.651162790697675
9.859154929577464,90.14084507042254,0.0
65.78137686423658,25.680526473227637,8.53809666253579
48.15766923736076,48.41473864610112,3.4275921165381322
9.859154929577464,90.14084507042254,0.0
44.44444444444444,52.77777777777778,2.7777777777777777
72.81889784272836,16.64264637467101,10.538455782600634
72.52536976991627,18.25572055193181,9.218909678151928
50.96942580164057,44.817300521998504,4.213273676360925
29.411764705882355,63.18082788671025,7.4074074074074066
30.30973451327434,62.38938053097345,7.300884955752212
39.25619834710744,45.867768595041326,14.87603305785124
51.05151456685317,44.317962569940185,4.630522863206637
60.384730988878864,33.66396152690111,5.951307484220019
67.10469810186378,26.016204300151735,6.879097597984483
67.68241175844872,25.433464525050532,6.884123716500748
58.333333333333336,16.666666666666664,25.0
3.853736089030207,96.12294647588764,0.023317435082140965
58.333333333333336,16.666666666666664,25.0
66.9293554742471,26.141289051505765,6.929355474247115
61.88340807174888,31.84431413130965,6.272277796941474
44.44444444444444,52.77777777777778,2.7777777777777777
64.36128941242858,29.868801580023984,5.769909007547436
44.77739726027397,52.3972602739726,2.8253424657534243
44.44444444444444,52.77777777777778,2.7777777777777777
64.60868594395444,29.434458462034662,5.956855594010892
52.409143233020885,42.77257030093734,4.818286466041769
58.333333333333336,16.666666666666664,25.0
47.50925877627667,39.403265348703776,13.08747587501956
9.859154929577464,90.14084507042254,0.0
58.333333333333336,16.666666666666664,25.0
94.55899464742843,4.882476146148473,0.5585292064230859
54.628745115067304,33.838471558836304,11.532783326096396
57.79334500875657,34.85113835376532,7.355516637478108
53.07017543859649,39.03508771929825,7.894736842105263
51.162790697674424,44.18604651162791,4.651162790697675
51.05140186915887,36.52498202731847,12.423616103522646
49.79009235936188,46.14609571788413,4.063811922753988
42.71844660194174,47.57281553398058,9.70873786407767
41.72185430463576,48.34437086092716,9.933774834437086
46.13807245386193,43.403964456596036,10.457963089542037
51.162790697674424,44.18604651162791,4.651162790697675
51.162790697674424,44.18604651162791,4.651162790697675
47.67348683156151,39.21683850633046,13.109674662108016
47.593243788551334,39.343978785957226,13.06277742549144
51.162790697674424,44.18604651162791,4.651162790697675
16.41965678627145,83.50234009360375,0.078003120124805
54.394224733207786,37.9472693032015,7.6585059635907085
44.44444444444444,52.77777777777778,2.7777777777777777
41.71650717703349,43.480861244019145,14.802631578947366
40.0,50.588235294117645,9.411764705882353
9.859154929577464,90.14084507042254,0.0
39.18112027295991,47.758506302720114,13.060373424319971
56.0840598898545,28.07301716973957,15.842922940405932
9.859154929577464,90.14084507042254,0.0
29.854096520763186,62.40179573512907,7.744107744107744
44.44444444444444,52.77777777777778,2.7777777777777777
47.729677972080836,39.30353273194578,12.966789295973392
52.99684542586751,41.9558359621451,5.047318611987381
52.1870286576169,43.6902966314731,4.122674710910005
49.65362291705674,46.451975285527055,3.8944017974162146
51.162790697674424,44.18604651162791,4.651162790697675
35.55555555555556,53.333333333333336,11.11111111111111
51.20226308345121,44.0695089917155,4.728227924833299
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
49.184782608695656,45.92391304347826,4.891304347826087
9.859154929577464,90.14084507042254,0.0
44.392304082590336,52.83904270295636,2.7686532144533085
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
56.46900269541779,36.09164420485175,7.439353099730458
61.58674119839168,21.15328037658135,17.25997842502697
61.41059499766972,32.1733726891409,6.4160323131893735
63.730805844128966,25.85571789247134,10.413476263399694
64.52788881613026,25.4385879179413,10.033523265928439
50.0,46.249424758398526,3.7505752416014726
51.162790697674424,44.18604651162791,4.651162790697675
44.44444444444444,52.77777777777778,2.7777777777777777
63.70191783212968,26.40237383544608,9.895708332424235
63.19492071409273,26.86472556476921,9.94035372113806
49.28848641655886,45.79560155239327,4.915912031047866
44.44444444444444,52.77777777777778,2.7777777777777777
66.47170800342097,26.796700416586205,6.731591579992827
44.44444444444444,52.77777777777778,2.7777777777777777
52.799756542909314,41.448569689592205,5.751673767498478
50.0,41.397849462365585,8.60215053763441
61.06767549390501,31.5454672831722,7.386857222922797
51.03011093502378,45.039619651347074,3.9302694136291603
32.03125,67.578125,0.390625
44.25385934819897,53.00171526586621,2.7444253859348198
64.7887323943662,28.169014084507037,7.042253521126761
71.60883280757098,23.23869610935857,5.152471083070452
69.06558328496808,26.175275681950083,4.759141033081834
62.77683919520811,28.95407771463677,8.26908309015512
49.8812351543943,46.38163103721299,3.737133808392716
35.55555555555556,53.333333333333336,11.11111111111111
49.96389891696751,45.631768953068594,4.404332129963899
44.22700587084149,53.03326810176125,2.73972602739726
69.5462498541934,22.939461098798553,7.514289047008048
72.9842756774841,21.281736738411215,5.73398758410468
35.294117647058826,52.94117647058824,11.76470588235294
35.55555555555556,53.333333333333336,11.11111111111111
44.44444444444444,52.77777777777778,2.7777777777777777
64.94189263973436,27.57793764988009,7.480169710385538
51.34177215189874,44.65822784810126,4.0
9.859154929577464,90.14084507042254,0.0
44.25385934819897,53.00171526586621,2.7444253859348198
44.44444444444444,52.77777777777778,2.7777777777777777
66.28732394366197,24.336150234741783,9.376525821596244
50.17764857881137,45.99483204134367,3.827519379844961
73.64882136546007,17.73119797281527,8.619980661724663
49.44512946979038,40.18495684340321,10.369913686806411
72.1378137591956,18.522790285017187,9.339395955787216
65.0,30.000000000000004,5.0
40.39779005524862,47.20441988950276,12.397790055248619
44.44444444444444,52.77777777777778,2.7777777777777777
47.12301587301587,41.51785714285714,11.359126984126984
44.44444444444444,52.77777777777778,2.7777777777777777
67.7621434078643,23.857941403238247,8.379915188897456
44.44444444444444,52.77777777777778,2.7777777777777777
66.54479757319776,23.353699103377135,10.101503323425112
70.38070290842457,20.30904947610769,9.310247615467745
72.38228368248727,17.95648788359242,9.661228433920312
47.45762711864407,49.152542372881356,3.389830508474576
48.24887497554295,48.7445379247375,3.006587099719559
68.36290465463564,26.059041399849825,5.578053945514524
50.29689905432153,45.8983945458544,3.80470639982406
9.859154929577464,90.14084507042254,0.0
41.10821003771395,43.284015085581665,15.607774876704381
58.891938746027165,33.819705287489164,7.2883559664836755
62.84360495100567,30.261088189788556,6.895306859205776
50.15479876160991,46.06123151014791,3.7839697282421736
49.53194953194953,46.76434676434676,3.7037037037037033
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
63.034841075794624,24.98471882640587,11.98044009779951
38.88888888888889,50.0,11.11111111111111
62.60762607626076,25.584255842558424,11.808118081180812
57.64975996660405,31.788770611563343,10.561469421832603
65.94911937377691,23.09197651663405,10.95890410958904
66.14173228346458,22.83464566929134,11.023622047244094
65.49062844542448,23.704520396912898,10.804851157662625
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
64.98422712933754,23.34384858044164,11.67192429022082
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
9.859154929577464,90.14084507042254,0.0
44.44444444444444,52.77777777777778,2.7777777777777777
53.95751721453077,20.749896591157935,25.292586194311294
59.75999903420135,29.786437772385398,10.453563193413252
9.859154929577464,90.14084507042254,0.0
65.85867825291561,26.938028813171734,7.203292933912646
54.52112464291085,36.67418433318298,8.804691023906178
65.7762399077278,25.485582468281432,8.738177623990772
36.49497487437186,52.8894472361809,10.615577889447236
51.85185185185185,43.518518518518526,4.62962962962963
44.44444444444444,52.77777777777778,2.7777777777777777
52.835176170980944,36.64291931272364,10.521904516295413
53.80710105686086,35.58607738667132,10.606821556467812
9.859154929577464,90.14084507042254,0.0
55.172413793103445,37.93103448275862,6.896551724137931
56.68381602873996,28.4760722047279,14.840111766532132
59.243257614782564,29.714684524501898,11.042057860715532
48.275862068965516,48.275862068965516,3.4482758620689653
20.752565564424174,78.22120866590649,1.0262257696693273
64.2724071461647,27.10556638416558,8.622026469669722
33.47826086956522,61.95652173913043,4.565217391304348
50.76923076923077,44.61538461538461,4.615384615384616
50.7367072389494,44.650864830237026,4.612427930813581
50.80965475099297,44.57684081882065,4.6135044301863735
33.97590361445783,55.58232931726907,10.441767068273093
58.42109784382785,31.33064169744867,10.248260458723477
50.76923076923077,44.61538461538461,4.615384615384616
51.55796400232243,43.85523514611961,4.586800851557964
9.859154929577464,90.14084507042254,0.0
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
54.20607267297163,40.26879044300647,5.525136884021902
51.85185185185185,43.518518518518526,4.62962962962963
51.553930530164536,43.87568555758684,4.570383912248629
51.85185185185185,43.518518518518526,4.62962962962963
53.01915839890523,35.177899418405744,11.802942182689018
51.00802505382658,44.3726756703856,4.619299275787825
38.88888888888889,50.0,11.11111111111111
44.178246286535696,53.09056061332056,2.731193100143747
68.69968984743362,23.95525197655032,7.345058176016063
63.632715651289104,28.867678461384127,7.49960588732677
9.859154929577464,90.14084507042254,0.0
91.15144998576895,2.7450112267164206,6.103538787514626
91.77462520427255,1.6266805611475532,6.59869423457989
91.76307359572341,1.7220623941564095,6.514864010120178
9.859154929577464,90.14084507042254,0.0
37.55102040816327,52.6530612244898,9.795918367346939
35.695006747638324,53.84615384615385,10.458839406207828
35.55555555555556,53.333333333333336,11.11111111111111
35.55555555555556,53.333333333333336,11.11111111111111
38.028169014084504,51.40845070422535,10.56338028169014
38.028169014084504,51.40845070422535,10.56338028169014
91.14039295538869,1.393063074528389,7.466543970082919
44.44444444444444,52.77777777777778,2.7777777777777777
67.60110294117648,20.68014705882353,11.71875
44.44444444444444,52.77777777777778,2.7777777777777777
49.97086812973393,46.20314624198873,3.8259856282773357
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
48.275862068965516,48.275862068965516,3.4482758620689653
69.32763760957593,24.51386107773773,6.158501312686335
48.275862068965516,48.275862068965516,3.4482758620689653
69.53282828282829,24.60858585858586,5.858585858585859
53.39578454332553,41.276346604215455,5.327868852459016
59.306569343065696,30.995828988529716,9.69760166840459
64.96124678797501,24.885620573672885,10.153132638352101
52.20517737296261,43.09683604985618,4.697986577181208
9.859154929577464,90.14084507042254,0.0
49.960348929421095,45.36082474226804,4.678826328310865
33.33333333333333,59.42028985507246,7.246376811594203
39.784946236559136,49.46236559139785,10.75268817204301
39.784946236559136,49.46236559139785,10.75268817204301
39.784946236559136,49.46236559139785,10.75268817204301
39.784946236559136,49.46236559139785,10.75268817204301
39.784946236559136,49.46236559139785,10.75268817204301
39.784946236559136,49.46236559139785,10.75268817204301
39.784946236559136,49.46236559139785,10.75268817204301
39.784946236559136,49.46236559139785,10.75268817204301
51.162790697674424,34.883720930232556,13.953488372093023
48.275862068965516,48.275862068965516,3.4482758620689653
48.275862068965516,48.275862068965516,3.4482758620689653
51.162790697674424,34.883720930232556,13.953488372093023
38.88888888888889,50.0,11.11111111111111
41.57303370786517,49.43820224719101,8.98876404494382
41.86046511627907,50.0,8.13953488372093
64.64829134447493,25.6672486904465,9.684459965078574
64.69613517550411,27.303491411501124,8.000373412994772
48.275862068965516,48.275862068965516,3.4482758620689653
62.918737211341714,29.589301373867293,7.491961414790997
67.38764197597956,24.46062713982936,8.151730884191076
49.64350853921406,46.244403913115576,4.11208754767037
49.74720115565186,46.51498736005778,3.737811484290358
9.859154929577464,90.14084507042254,0.0
44.24083769633508,53.010471204188484,2.74869109947644
62.08829802178716,24.66316743930629,13.248534538906556
63.5672207876049,24.15267914783732,12.280100064557779
44.67265725288832,52.503209242618745,2.8241335044929397
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
35.60693641618497,55.95375722543352,8.439306358381502
50.99555701826559,44.90702649333552,4.097416488398881
50.022933675809554,40.06971837446106,9.907347949729383
44.44444444444444,52.77777777777778,2.7777777777777777
9.859154929577464,90.14084507042254,0.0
45.64346865506766,47.53521126760564,6.821320077326705
69.15991380618532,20.857992655315794,9.982093538498892
67.68901569186876,22.822933529949186,9.488050778182052
9.859154929577464,90.14084507042254,0.0
9.853091902972325,90.12640929279125,0.020498804236419543
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
67.76859504132231,25.19202722411279,7.0393777345649
56.495224945345754,35.2088367276493,8.295938327004947
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
58.333333333333336,16.666666666666664,25.0
50.97553422112109,38.43295137813565,10.591514400743264
34.090909090909086,54.54545454545454,11.363636363636363
35.287958115183244,56.125654450261784,8.586387434554974
44.44444444444444,52.77777777777778,2.7777777777777777
60.923238066736495,28.358022844032117,10.718739089231383
44.29882044560944,52.94888597640891,2.7522935779816518
50.822168087697925,45.03654080389769,4.141291108404385
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
62.82412120486257,28.271153961315054,8.904724833822385
35.55555555555556,53.333333333333336,11.11111111111111
44.44444444444444,52.77777777777778,2.7777777777777777
44.608567208271786,52.584933530280644,2.806499261447563
50.73170731707317,45.36585365853658,3.902439024390244
77.72770604038477,14.145506543027997,8.126787416587227
44.44444444444444,52.77777777777778,2.7777777777777777
58.333333333333336,16.666666666666664,25.0
51.19649477586788,44.64105156723963,4.162453656892485
63.10468698973434,25.962316659330675,10.932996350934983
61.92348372346449,27.208042649116994,10.868473627418512
61.889276755020504,27.869287638868613,10.241435606110883
53.760445682451255,40.66852367688022,5.571030640668524
60.77028306850468,31.321687888035356,7.90802904345996
44.44444444444444,52.77777777777778,2.7777777777777777
40.819964349376114,18.405341934753693,40.774693715870185
51.98630136986301,43.105022831050235,4.908675799086757
41.83673469387755,34.693877551020414,23.46938775510204
44.44444444444444,52.77777777777778,2.7777777777777777
9.859154929577464,90.14084507042254,0.0
44.44444444444444,52.77777777777778,2.7777777777777777
58.05968010970006,32.48738756255053,9.45293232774941
58.632743612755036,32.01812465090592,9.349131736339046
53.90218522372528,40.79084287200833,5.30697190426639
44.26835710512414,52.98468040147913,2.7469624933967247
59.65637557256957,31.267948781549894,9.07567564588053
50.810810810810814,44.32432432432433,4.864864864864865
58.333333333333336,16.666666666666664,25.0
44.44444444444444,52.77777777777778,2.7777777777777777
61.717064005890265,29.54528143803793,8.7376545560718
60.37238714210433,29.974310556824168,9.653302301071491
51.91256830601093,42.622950819672134,5.46448087431694
44.45964432284541,52.75877792977657,2.7815777473780208
44.44444444444444,52.77777777777778,2.7777777777777777
50.73479152426521,45.12987012987013,4.135338345864661
56.6989193010807,33.56186243813756,9.739218260781739
59.40549877645027,30.99863250323881,9.595868720310925
58.333333333333336,16.666666666666664,25.0
62.74033307126009,28.86855835894504,8.391108569794868
51.08910891089109,44.35643564356435,4.554455445544554
35.41446208112875,54.25044091710758,10.335097001763668
68.62911304615858,24.196655621484165,7.174231332357247
61.958852966875845,28.79497974422115,9.246167288903012
50.45955882352941,45.68014705882353,3.860294117647059
72.88722385405354,21.931327031144086,5.18144911480237
44.44444444444444,52.77777777777778,2.7777777777777777
9.859154929577464,90.14084507042254,0.0
44.44444444444444,52.77777777777778,2.7777777777777777
66.56829034009438,23.93468183147022,9.4970278284354
51.03626943005182,44.5308002302821,4.4329303396660915
63.41045415595544,25.556245013739918,11.033300830304642
44.44444444444444,52.77777777777778,2.7777777777777777
58.38509316770186,17.391304347826086,24.22360248447205
44.44444444444444,52.77777777777778,2.7777777777777777
44.37904649793997,52.85462036492055,2.766333137139494
44.30538172715895,52.94117647058824,2.753441802252816
9.859154929577464,90.14084507042254,0.0
49.77724977724978,42.2037422037422,8.019008019008018
51.67666845372948,35.029313594936276,13.294017951334244
47.44744744744745,47.833547833547826,4.719004719004719
30.089485458612973,62.192393736017905,7.718120805369128
24.705882352941178,69.88235294117648,5.411764705882352
67.91638721216185,24.254415381175942,7.829197406662196
48.275862068965516,48.275862068965516,3.4482758620689653
32.8159645232816,65.63192904656319,1.5521064301552108
50.81206496519721,45.290023201856144,3.897911832946636
55.45973793257923,39.242916340015675,5.297345727405085
51.26283652511796,44.9902858728837,3.746877601998335
48.45461579183125,33.48128843099727,18.06409577717148
48.52997869534341,33.44425281525819,18.0257684893984
53.74761515399291,42.3003543199782,3.952030526028891
44.44444444444444,52.77777777777778,2.7777777777777777
54.16864354917452,30.12287614057526,15.708480310250222
9.859154929577464,90.14084507042254,0.0
58.13239699454894,32.94455630309876,8.923046702352305
58.77282880042044,32.516095125476284,8.711076074103271
9.859154929577464,90.14084507042254,0.0
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
51.28730251609128,44.73376243417203,3.978935049736688
53.03754583004595,41.31433610247366,5.648118067480392
65.02763458574692,29.729765637455497,5.242599776797577
44.44444444444444,52.77777777777778,2.7777777777777777
66.15913099990716,28.074673446505216,5.766195553587624
38.88888888888889,50.0,11.11111111111111
51.017348468622835,44.35639323195545,4.626258299421718
57.861635220125784,34.80083857442347,7.337526205450734
56.94444444444444,36.111111111111114,6.944444444444445
57.446808510638306,35.1063829787234,7.446808510638298
51.05872952457051,44.306831801837795,4.63443867359169
51.15364718054837,36.937403000517335,11.908949818934298
50.964630225080384,45.11254019292604,3.922829581993569
9.859154929577464,90.14084507042254,0.0
53.06413301662708,41.85273159144893,5.0831353919239906
68.22319840774458,19.202459045353372,12.57434254690205
44.44444444444444,52.77777777777778,2.7777777777777777
41.72604908946952,38.24228028503563,20.031670625494854
55.992141453831046,37.13163064833006,6.8762278978389
55.99672533769955,37.126483831354896,6.876790830945559
44.44444444444444,52.77777777777778,2.7777777777777777
44.44444444444444,52.77777777777778,2.7777777777777777
51.202021581751126,38.440786777762604,10.357191640486272
51.228654727197,44.10662224073303,4.664723032069971
45.45454545454545,51.515151515151516,3.0303030303030303
33.33333333333333,55.55555555555556,11.11111111111111
67.14212449515995,26.257292134111164,6.600583370728893
9.859154929577464,90.14084507042254,0.0
63.86127678374199,31.16854428981666,4.970178926441352
44.44444444444444,52.77777777777778,2.7777777777777777
52.05267234701781,43.299767621998456,4.647560030983733
29.854096520763186,62.40179573512907,7.744107744107744
48.275862068965516,48.275862068965516,3.4482758620689653
